sample_filename,DATE,TIME,Time__mSec,PIF,Lon,Lat,GPS_stat,LEDSel,PAR,Light_2,Light_3,Light_4,Light_5,Light_6,ChiSq,Fo,Fm,Fv,FqFm,Fv/Fo,Sig,p,fmPQ,PQP_Size,Alp1QA,Tau1QA,Alp2QA,Tau2QA,Alp3QA,Tau3QA,Cx,TauQx,Alp1PQ,Tau1PQ,Alp2PQ,Tau2PQ,Alp3PQ,Tau3PQ,ETR,Alpha,Ek,Pmax,carQ,carQt,p680Q,p680Qt,S/N_RAT,fQB,PAR_3,PAR_4,PAR_5,PAR_6,TPQ_PSI,QBP_Size,sample_id,site,colony,habitat
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:06:27,1666497987368,-1047.87,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,9.102,1276.339,1914.578,638.240,0.3334,0.5001,154.83,0.2000,0.000,4.392,0.000,410,0.000,824,0.000,3630,0.0185,300000,0.000,0,0.000,0,0.000,0,0.000,0.594,855.18,508.07,0.155,20.00,0.000,600.00,2547.73,0.000,0.0,0.0,0.0,0.0,826,1.9999,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:06:42,1666498002108,-784.54,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,5.439,1350.883,1892.323,541.440,0.2861,0.4008,145.62,0.2000,0.000,3.797,0.000,428,0.000,792,0.000,4082,0.0272,300000,0.000,0,0.000,0,0.000,0,0.000,0.760,823.42,625.68,0.147,20.00,0.000,600.00,2484.26,0.000,0.0,0.0,0.0,0.0,1075,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:06:54,1666498014739,-815.09,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,6.064,1292.293,1825.626,533.333,0.2921,0.4127,143.95,0.2000,0.000,3.945,0.000,406,0.000,721,0.000,3447,0.0275,300000,0.000,0,0.000,0,0.000,0,0.000,0.703,949.07,667.53,0.148,20.00,0.000,600.00,2462.38,0.000,0.0,0.0,0.0,0.0,874,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:07:07,1666498027349,-829.29,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,7.676,1256.106,1785.604,529.498,0.2965,0.4215,143.57,0.2000,0.000,3.851,0.000,393,0.000,656,0.000,3091,0.0279,300000,0.000,0,0.000,0,0.000,0,0.000,0.679,1024.80,695.94,0.152,20.00,0.000,600.00,2860.26,0.000,0.0,0.0,0.0,0.0,803,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:07:22,1666498042128,-593.39,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,5.517,1287.784,1750.081,462.297,0.2642,0.3590,136.24,0.2000,0.000,3.920,0.000,402,0.000,705,0.000,4298,0.0297,300000,0.000,0,0.000,0,0.000,0,0.000,0.850,924.92,785.80,0.149,20.00,0.000,600.00,2546.75,0.000,0.0,0.0,0.0,0.0,1096,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:07:34,1666498054712,-620.32,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,6.060,1234.957,1685.314,450.357,0.2672,0.3647,133.29,0.2000,0.000,3.724,0.000,391,0.000,626,0.000,3284,0.0326,300000,0.000,0,0.000,0,0.000,0,0.000,0.759,1085.31,824.25,0.149,20.00,0.000,600.00,2588.38,0.000,0.0,0.0,0.0,0.0,882,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:07:47,1666498067369,-639.20,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,5.583,1201.676,1646.749,445.073,0.2703,0.3704,131.48,0.2000,0.000,3.790,0.000,379,0.000,589,0.000,3159,0.0317,300000,0.000,0,0.000,0,0.000,0,0.000,0.730,1158.51,845.93,0.152,20.00,0.000,600.00,2687.88,0.000,0.0,0.0,0.0,0.0,834,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:08:02,1666498082182,-439.52,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,5.484,1215.281,1617.226,401.945,0.2485,0.3307,126.26,0.2000,0.000,3.983,0.000,384,0.000,644,0.000,4263,0.0323,300000,0.000,0,0.000,0,0.000,0,0.000,0.890,1054.50,938.14,0.152,20.00,0.000,600.00,2667.89,0.000,0.0,0.0,0.0,0.0,1070,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:08:15,1666498094826,-473.51,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,3.051,1176.688,1566.190,389.502,0.2487,0.3310,124.41,0.2000,0.000,3.798,0.000,385,0.000,583,0.000,3456,0.0337,300000,0.000,0,0.000,0,0.000,0,0.000,0.811,1182.32,959.33,0.148,20.00,0.000,600.00,2034.40,0.000,0.0,0.0,0.0,0.0,910,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:08:27,1666498107507,-495.57,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,4.959,1149.574,1533.943,384.369,0.2506,0.3344,123.30,0.2000,0.000,3.596,0.000,373,0.000,538,0.000,2809,0.0359,300000,0.000,0,0.000,0,0.000,0,0.000,0.753,1313.83,988.70,0.154,20.00,0.000,600.00,2388.34,0.000,0.0,0.0,0.0,0.0,781,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:08:42,1666498122272,-302.50,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,5.021,1155.007,1504.272,349.266,0.2322,0.3024,118.67,0.2000,0.000,3.811,0.000,381,0.000,585,0.000,3677,0.0370,300000,0.000,0,0.000,0,0.000,0,0.000,0.879,1214.48,1067.89,0.151,20.00,0.000,600.00,2526.09,0.000,0.0,0.0,0.0,0.0,965,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:08:55,1666498134906,-334.37,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,5.376,1123.657,1466.220,342.563,0.2336,0.3049,116.39,0.2000,0.000,3.906,0.000,372,0.000,576,0.000,4069,0.0323,300000,0.000,0,0.000,0,0.000,0,0.000,0.884,1211.68,1070.74,0.156,20.00,0.000,600.00,2619.96,0.000,0.0,0.0,0.0,0.0,1042,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:09:07,1666498147516,-358.35,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,4.859,1102.107,1441.815,339.708,0.2356,0.3082,116.19,0.2000,0.000,4.103,0.000,362,0.000,552,0.000,3619,0.0350,300000,0.000,0,0.000,0,0.000,0,0.000,0.823,1336.12,1099.77,0.159,20.00,0.000,600.00,2580.68,0.000,0.0,0.0,0.0,0.0,882,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,15:09:22,1666498162270,-1338.38,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,12.576,914.184,1450.010,535.826,0.3695,0.5861,119.88,0.2000,0.000,3.510,0.000,408,0.000,1192,0.000,43922,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.289,178.83,51.68,0.102,20.00,0.000,600.00,2214.85,0.000,0.0,0.0,0.0,0.0,12514,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\11_data.csv,2022/10/23,17:06:34,1666505194537,-870109.67,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,9999.000,7598.712,8033.673,434.960,0.0541,0.0572,8000.00,0.2000,0.000,50.000,0.000,53005,0.000,100000,0.000,300000,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.941,0.61,0.57,0.000,20.00,0.200,600.00,9556.97,0.000,0.0,0.0,0.0,0.0,6000,2.0000,11,mangrove_1,3,Cryptic
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:23:32,1666506211970,701.55,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,18.342,418.636,893.593,474.957,0.5315,1.1345,150.30,0.2000,0.000,7.366,0.000,390,0.000,853,0.000,6299,0.0543,300000,0.000,0,0.000,0,0.000,0,0.000,0.512,578.38,296.02,0.195,20.00,0.000,600.00,1939.30,0.000,0.0,0.0,0.0,0.0,855,1.1694,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:23:47,1666506226919,709.80,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,24.501,522.969,844.534,321.565,0.3808,0.6149,168.76,0.2000,0.000,50.000,0.000,1255,0.000,1255,0.000,1000,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.441,370.92,163.41,0.079,20.00,0.000,600.00,1705.83,0.000,0.0,0.0,0.0,0.0,20,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:23:59,1666506239741,712.58,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,38.196,525.115,848.878,323.763,0.3814,0.6166,168.24,0.2000,0.000,50.000,0.000,1171,0.000,1225,0.000,1000,0.0010,300000,0.000,0,0.000,0,0.000,0,0.000,0.438,390.20,171.07,0.082,20.00,0.001,600.00,2164.03,0.000,0.0,0.0,0.0,0.0,20,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:24:12,1666506252356,713.32,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,31.670,526.394,850.511,324.117,0.3811,0.6157,168.60,0.2000,0.000,50.000,0.000,1151,0.000,1220,0.000,1000,0.0017,300000,0.000,0,0.000,0,0.000,0,0.000,0.439,393.48,172.61,0.083,20.00,0.001,600.00,2006.98,0.000,0.0,0.0,0.0,0.0,20,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:24:27,1666506267111,726.78,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,14.884,557.825,911.770,353.945,0.3882,0.6345,175.03,0.2000,0.000,50.000,0.000,461,0.000,1279,0.000,1000,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.483,519.94,251.25,0.192,20.00,0.000,600.00,1628.41,0.000,0.0,0.0,0.0,0.0,20,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:24:39,1666506279765,725.12,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,10.915,555.596,932.420,376.825,0.4041,0.6782,174.69,0.2000,0.000,6.996,0.000,285,0.000,1077,0.000,1526,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.496,582.86,289.04,0.205,20.00,0.000,600.00,2041.35,0.000,0.0,0.0,0.0,0.0,218,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:24:52,1666506292342,725.26,0.0000,0.0000,NO DATA,'01000,25.00,0.00,0.00,0.00,0.00,0.00,18.295,557.207,906.222,349.015,0.3851,0.6264,176.23,0.2000,0.000,50.000,0.000,461,0.000,1215,0.000,1000,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.481,536.73,257.98,0.174,20.00,0.000,600.00,2219.61,0.000,0.0,0.0,0.0,0.0,20,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:25:07,1666506307067,741.84,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,9.323,571.848,921.064,349.217,0.3791,0.6107,182.13,0.2000,0.000,3.478,0.000,301,0.000,836,0.000,1000,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.520,621.80,323.07,0.169,20.00,0.000,600.00,2002.25,0.000,0.0,0.0,0.0,0.0,288,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:25:19,1666506319712,743.37,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,9.221,568.509,918.082,349.573,0.3808,0.6149,183.06,0.2000,0.000,3.170,0.000,292,0.000,792,0.000,1043,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.524,623.70,326.67,0.169,20.00,0.000,600.00,1954.03,0.000,0.0,0.0,0.0,0.0,329,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:25:32,1666506332262,742.44,0.0000,0.0000,NO DATA,'01000,50.00,0.00,0.00,0.00,0.00,0.00,8.437,565.565,915.406,349.841,0.3822,0.6186,183.24,0.2000,0.000,2.969,0.000,289,0.000,743,0.000,1097,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.526,628.11,330.09,0.170,20.00,0.000,600.00,1840.78,0.000,0.0,0.0,0.0,0.0,369,1.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:25:47,1666506346938,772.03,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,8.015,574.395,900.495,326.100,0.3621,0.5677,187.15,0.2000,0.000,2.685,0.000,314,0.000,667,0.000,1043,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.574,670.59,384.64,0.153,20.00,0.000,600.00,1817.15,0.000,0.0,0.0,0.0,0.0,389,1.0816,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:25:59,1666506359532,769.93,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,8.563,569.726,894.621,324.895,0.3632,0.5703,186.72,0.2000,0.000,2.826,0.000,321,0.000,697,0.000,1070,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.575,668.23,384.08,0.153,20.00,0.000,600.00,2004.82,0.000,0.0,0.0,0.0,0.0,379,1.1028,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:26:12,1666506372109,769.57,0.0000,0.0000,NO DATA,'01000,100.00,0.00,0.00,0.00,0.00,0.00,9.692,568.267,893.956,325.689,0.3643,0.5731,186.35,0.2000,0.000,2.798,0.000,321,0.000,678,0.000,1116,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.574,673.86,387.11,0.154,20.00,0.000,600.00,2143.42,0.000,0.0,0.0,0.0,0.0,399,1.1131,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:26:26,1666506386786,794.69,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,10.478,570.331,886.253,315.922,0.3565,0.5539,186.77,0.2000,0.000,2.871,0.000,329,0.000,705,0.000,1242,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.623,712.36,444.11,0.155,20.00,0.000,600.00,2274.62,0.000,0.0,0.0,0.0,0.0,433,1.2782,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:26:39,1666506399359,794.48,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,8.299,565.892,879.513,313.621,0.3566,0.5542,186.73,0.2000,0.000,2.793,0.000,331,0.000,644,0.000,1260,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.625,707.52,442.22,0.151,20.00,0.000,600.00,2009.16,0.000,0.0,0.0,0.0,0.0,451,1.2207,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:26:52,1666506411930,794.33,0.0000,0.0000,NO DATA,'01000,150.00,0.00,0.00,0.00,0.00,0.00,8.414,563.961,879.411,315.450,0.3587,0.5593,186.20,0.2000,0.000,2.814,0.000,327,0.000,653,0.000,1303,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.626,711.52,445.65,0.151,20.00,0.000,600.00,2142.83,0.000,0.0,0.0,0.0,0.0,463,1.2444,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:27:06,1666506426620,842.52,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,5.646,567.128,856.925,289.797,0.3382,0.5110,185.27,0.2000,0.000,2.750,0.000,359,0.000,680,0.000,1515,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.705,750.81,529.20,0.140,20.00,0.000,600.00,1765.10,0.000,0.0,0.0,0.0,0.0,551,1.5200,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:27:19,1666506439206,841.98,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,7.470,561.213,852.265,291.052,0.3415,0.5186,185.21,0.2000,0.000,2.896,0.000,357,0.000,723,0.000,1604,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.711,752.92,535.10,0.145,20.00,0.000,600.00,2069.46,0.000,0.0,0.0,0.0,0.0,554,1.5784,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:27:32,1666506451892,840.48,0.0000,0.0000,NO DATA,'01000,250.00,0.00,0.00,0.00,0.00,0.00,7.154,559.990,850.941,290.951,0.3419,0.5196,184.57,0.2000,0.000,3.005,0.000,361,0.000,752,0.000,1613,0.0000,300000,0.000,0,0.000,0,0.000,0,0.000,0.706,763.00,538.60,0.144,20.00,0.000,600.00,2139.40,0.000,0.0,0.0,0.0,0.0,537,1.6224,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:27:46,1666506466588,941.70,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,4.938,564.004,812.506,248.502,0.3058,0.4406,176.45,0.2000,0.000,2.549,0.000,340,0.000,638,0.000,1871,0.0140,300000,0.000,0,0.000,0,0.000,0,0.000,0.816,906.31,739.60,0.147,20.00,0.000,600.00,2101.43,0.000,0.0,0.0,0.0,0.0,734,2.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:27:59,1666506479294,932.87,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,3.979,546.394,792.064,245.671,0.3102,0.4496,174.94,0.2000,0.000,2.542,0.000,331,0.000,591,0.000,1723,0.0125,300000,0.000,0,0.000,0,0.000,0,0.000,0.792,968.95,767.68,0.148,20.00,0.000,600.00,2032.22,0.000,0.0,0.0,0.0,0.0,678,1.9837,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:28:12,1666506491877,930.65,0.0000,0.0000,NO DATA,'01000,500.00,0.00,0.00,0.00,0.00,0.00,3.261,542.741,789.428,246.687,0.3125,0.4545,174.89,0.2000,0.000,2.530,0.000,332,0.000,602,0.000,1685,0.0115,300000,0.000,0,0.000,0,0.000,0,0.000,0.796,973.92,774.94,0.147,20.00,0.000,600.00,1792.69,0.000,0.0,0.0,0.0,0.0,666,1.9969,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:28:26,1666506506592,1023.90,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,2.463,547.264,760.206,212.942,0.2801,0.3891,166.48,0.2000,0.000,2.660,0.000,310,0.000,463,0.000,2013,0.0223,300000,0.000,0,0.000,0,0.000,0,0.000,0.850,1081.36,919.02,0.152,20.00,0.000,600.00,1690.90,0.000,0.0,0.0,0.0,0.0,757,2.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:28:39,1666506519196,1012.07,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,3.335,525.521,734.551,209.030,0.2846,0.3978,165.07,0.2000,0.000,2.806,0.000,295,0.000,444,0.000,1956,0.0195,300000,0.000,0,0.000,0,0.000,0,0.000,0.822,1158.21,952.35,0.157,20.00,0.000,600.00,1920.89,0.000,0.0,0.0,0.0,0.0,697,1.9873,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:28:51,1666506531791,1007.42,0.0000,0.0000,NO DATA,'01000,750.00,0.00,0.00,0.00,0.00,0.00,5.324,518.044,725.295,207.251,0.2857,0.4001,166.07,0.2000,0.000,3.006,0.000,291,0.000,427,0.000,1973,0.0191,300000,0.000,0,0.000,0,0.000,0,0.000,0.823,1167.58,960.76,0.154,20.00,0.000,600.00,2091.87,0.000,0.0,0.0,0.0,0.0,656,1.9142,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:29:06,1666506546517,1088.96,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,2.855,516.931,697.230,180.298,0.2586,0.3488,159.25,0.2000,0.000,3.289,0.000,278,0.000,392,0.000,2248,0.0257,300000,0.000,0,0.000,0,0.000,0,0.000,0.853,1258.73,1073.51,0.155,20.00,0.000,600.00,1559.38,0.000,0.0,0.0,0.0,0.0,684,1.9401,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:29:19,1666506559131,1075.44,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,3.048,496.198,669.984,173.786,0.2594,0.3502,164.10,0.2000,0.000,3.287,0.000,276,0.000,349,0.000,2104,0.0261,300000,0.000,0,0.000,0,0.000,0,0.000,0.850,1285.36,1092.14,0.153,20.00,0.000,600.00,1314.31,0.000,0.0,0.0,0.0,0.0,640,1.9141,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:29:31,1666506571716,1067.05,0.0000,0.0000,NO DATA,'01000,1000.00,0.00,0.00,0.00,0.00,0.00,4.426,485.013,652.778,167.766,0.2570,0.3459,165.18,0.2000,0.000,2.792,0.000,296,0.000,341,0.000,1831,0.0271,300000,0.000,0,0.000,0,0.000,0,0.000,0.849,1272.89,1080.95,0.136,20.00,0.000,600.00,1622.04,0.000,0.0,0.0,0.0,0.0,656,2.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:29:46,1666506586453,1140.48,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,2.517,481.463,628.827,147.364,0.2343,0.3061,153.94,0.2000,0.000,2.987,0.000,286,0.000,323,0.000,2059,0.0319,300000,0.000,0,0.000,0,0.000,0,0.000,0.847,1375.81,1164.97,0.127,20.00,0.000,600.00,1314.40,0.000,0.0,0.0,0.0,0.0,689,2.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:29:59,1666506599026,1123.61,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,3.144,462.809,603.079,140.270,0.2326,0.3031,146.33,0.2000,0.000,3.104,0.000,291,0.000,330,0.000,2111,0.0300,300000,0.000,0,0.000,0,0.000,0,0.000,0.801,1444.92,1156.99,0.109,20.00,0.000,600.00,1656.79,0.000,0.0,0.0,0.0,0.0,680,2.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:30:11,1666506611641,1114.78,0.0000,0.0000,NO DATA,'01000,1250.00,0.00,0.00,0.00,0.00,0.00,2.277,452.891,590.652,137.761,0.2332,0.3042,143.94,0.2000,0.000,3.063,0.000,289,0.000,337,0.000,2054,0.0286,300000,0.000,0,0.000,0,0.000,0,0.000,0.787,1477.29,1162.28,0.110,20.00,0.000,600.00,1405.04,0.000,0.0,0.0,0.0,0.0,670,2.0000,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\121_data.csv,2022/10/23,17:30:26,1666506626374,708.63,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,6.835,359.279,641.608,282.329,0.4400,0.7858,146.41,0.2000,0.000,8.343,0.000,388,0.000,901,0.000,8040,0.0518,300000,0.000,0,0.000,0,0.000,0,0.000,0.411,708.14,291.06,0.095,20.00,0.000,600.00,1550.13,0.000,0.0,0.0,0.0,0.0,964,1.5854,121,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\122_data.csv,2022/10/23,17:34:46,1666506886524,860.62,0.0000,0.0000,NO DATA,'01000,0.00,0.00,0.00,0.00,0.00,0.00,3.818,284.299,523.335,239.036,0.4568,0.8408,100.64,0.2000,0.000,10.922,0.000,579,0.000,1084,0.000,10037,0.0895,300000,0.000,0,0.000,0,0.000,0,0.000,0.294,620.76,182.55,0.124,20.00,0.000,600.00,1291.96,0.000,0.0,0.0,0.0,0.0,919,1.0000,122,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\122_data.csv,2022/10/23,17:35:01,1666506901372,867.50,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,20.243,347.320,509.108,161.788,0.3178,0.4658,116.58,0.2000,0.000,50.000,0.000,1548,0.000,1548,0.000,1000,0.0219,300000,0.000,0,0.000,0,0.000,0,0.000,0.257,438.32,112.53,0.000,20.00,0.002,600.00,1789.87,0.000,0.0,0.0,0.0,0.0,20,1.0000,122,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\122_data.csv,2022/10/23,17:35:14,1666506914057,868.69,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,11.573,349.639,513.226,163.587,0.3187,0.4679,116.13,0.2000,0.000,50.000,0.000,1528,0.000,1528,0.000,1000,0.0236,300000,0.000,0,0.000,0,0.000,0,0.000,0.256,446.12,114.29,0.000,20.00,0.003,600.00,1310.57,0.000,0.0,0.0,0.0,0.0,20,1.0000,122,reef_4,1,Exposed
C:\LIFT\DATA\Chiara Oct 2022\122_data.csv,2022/10/23,17:35:26,1666506926662,868.82,0.0000,0.0000,NO DATA,'01000,10.00,0.00,0.00,0.00,0.00,0.00,15.105,351.614,516.540,164.926,0.3193,0.4691,116.15,0.2000,0.000,50.000,0.000,1516,0.000,1516,0.000,1000,0.0241,300000,0.000,0,0.000,0,0.000,0,0.000,0.257,449.42,115.28,0.000,20.00,0.003,600.00,1551.69,0.000,0.0,0.0,0.0,0.0,20,1.0000,122,reef_4,1,Exposed
